Year,Round,LapNumber,Leader,Chaser,Chaser_SpeedFL,Chaser_ThrottleAvg,Chaser_BrakeAvg,Leader_SpeedFL,Leader_ThrottleAvg,Leader_BrakeAvg
2022,22,43.0,VER,LEC,210.0514508747434,69.59940707001252,0.17681159420289855,207.1401257658419,62.96316175407434,0.16063675832127353
2022,22,44.0,VER,LEC,208.81193711768483,69.73156476126728,0.17101449275362318,207.51806950944285,62.360947529850186,0.15965166908563136
2022,22,45.0,VER,LEC,208.69564832478528,70.20836415719867,0.16231884057971013,208.6381095998009,63.12902529241776,0.1546242774566474
2022,22,46.0,VER,LEC,208.21860573842503,69.83630585851971,0.17360114777618366,208.234104512399,63.42126947615394,0.1548480463096961
2022,22,47.0,VER,LEC,206.022825564513,67.79308493688522,0.2,208.63640169408555,63.83568379996949,0.15014577259475217
2022,22,48.0,VER,LEC,208.21369767751034,69.79275300437047,0.19882179675994108,208.47669102372814,62.85041201949217,0.16420118343195267
2022,22,49.0,VER,LEC,209.69115990010926,71.90217171991775,0.17307692307692307,208.72935519404842,62.47295606147647,0.14658925979680695
2022,22,50.0,VER,LEC,208.7399929979084,70.92756634210535,0.17579250720461095,207.79972513832803,63.20767451412063,0.15629522431259044
2022,22,51.0,VER,LEC,209.51965438800474,70.82136928471063,0.16395864106351551,209.29750651891783,63.06362349433777,0.1511111111111111
2022,22,52.0,VER,LEC,208.43298174113997,70.31104321087838,0.19359534206695778,206.9696712029559,61.144522733295425,0.18234442836468887
2022,22,53.0,VER,LEC,208.61676368644785,71.99729321724077,0.16428571428571428,208.8405382549198,62.519709489835066,0.18507890961262555
2022,22,54.0,VER,LEC,208.1066267252372,70.35674852344151,0.18813314037626627,210.35130547505545,63.388682996623984,0.16110304789550073
2022,22,55.0,VER,LEC,207.3940707677461,69.08805061250787,0.18011527377521613,208.41895051451596,62.95650661764619,0.16521739130434782
2022,22,56.0,VER,LEC,210.93077318453035,70.66561166992794,0.19416058394160585,205.9373408646914,61.34236282196607,0.1588921282798834
2022,22,57.0,VER,LEC,207.54462352112733,69.33380476579048,0.187683284457478,209.46488960675444,62.41075758042679,0.16740088105726872
2022,22,1.0,VER,PER,195.52554569467824,63.519300150055344,0.1704225352112676,198.2085692876288,64.3455722678494,0.18972895863052783
2022,22,2.0,VER,PER,203.86122928723995,62.051027819308985,0.1626865671641791,203.9215387291659,61.57290419471728,0.15946348733233978
2022,22,3.0,VER,PER,207.13422118912175,62.47421770006222,0.17205882352941176,207.906941945381,65.53950568611705,0.15
2022,22,4.0,VER,PER,207.7985322633141,64.91086589023557,0.15805022156573117,207.9126169788862,63.40496831990635,0.17138599105812222
2022,22,5.0,VER,PER,206.3740744266516,64.14111392369604,0.1492109038737446,207.0492635710119,63.34395264362191,0.14884393063583815
2022,22,6.0,VER,PER,206.37668532719326,65.14147280529914,0.14726507713884993,205.57516325025964,62.511881872536534,0.15546218487394958
2022,22,7.0,VER,PER,206.84533606634986,65.45570827945309,0.15204678362573099,207.7246067171887,63.169864269890425,0.15835777126099707
2022,22,8.0,VER,PER,205.2863812175714,65.01279475276367,0.15014577259475217,205.08698010666836,63.681764315275665,0.16400580551523947
2022,22,9.0,VER,PER,205.56631132640834,66.09642293228838,0.12482065997130559,208.91356731391798,65.3090221811676,0.15273775216138327
2022,22,10.0,VER,PER,205.94603425501862,65.35779035448657,0.15497076023391812,206.9051536040593,64.53760569680132,0.14977973568281938
2022,22,11.0,VER,PER,205.3443592729672,64.13280631834233,0.15021459227467812,205.5383780727488,63.596248526795385,0.14942528735632185
2022,22,12.0,VER,PER,204.6405272437585,63.93775804626748,0.15261627906976744,205.6654222836926,63.54305596076917,0.15014577259475217
2022,22,13.0,VER,PER,205.48505253562442,65.81080590183066,0.15691868758915833,207.2556254202699,62.60883916806844,0.1544011544011544
2022,22,14.0,VER,PER,204.4484954785857,64.8988502550648,0.1539568345323741,205.142277070529,63.2178579234369,0.15283842794759825
2022,22,22.0,VER,PER,206.85771928148088,62.65777241514989,0.1563845050215208,208.16826452959455,62.446756291283286,0.15781922525107603
2022,22,23.0,VER,PER,205.06004726647632,60.8049192268763,0.1473533619456366,206.87213189725358,62.62009400637478,0.14697406340057637
2022,22,24.0,VER,PER,206.598584313119,62.16509403771281,0.1544943820224719,205.94880721702367,60.96341250492022,0.16573033707865167
2022,22,25.0,VER,PER,206.45472425702,62.054783175942205,0.16138328530259366,205.29306349508667,61.256776948601626,0.1471861471861472
2022,22,26.0,VER,PER,207.77668694583446,62.618222123313046,0.16739446870451238,206.41792950063095,61.102134456185595,0.15195369030390737
2022,22,27.0,VER,PER,207.7366425262158,62.476709621677614,0.1636904761904762,207.05385530325515,62.11693373664072,0.1649331352154532
2022,22,28.0,VER,PER,206.08001996256823,63.986617821801985,0.16642958748221906,206.44175146343161,63.38109449518082,0.1630901287553648
2022,22,29.0,VER,PER,207.2348059585707,65.4569530719844,0.15781710914454278,208.16406714377052,63.43499840330255,0.1592920353982301
2022,22,30.0,VER,PER,209.588012072111,66.36388708797597,0.15184049079754602,208.39695321502967,62.58881717729499,0.15184049079754602
2022,22,31.0,VER,PER,209.5928866101278,63.86132210967534,0.16666666666666666,207.0951604594025,61.841689949700125,0.16691285081240767
2022,22,32.0,VER,PER,207.23355110600644,66.08826700977106,0.15859030837004406,208.60704658103253,63.41376889913051,0.1654357459379616
2023,1,15.0,PER,VER,163.3564304379321,56.47631340682856,0.20744081172491544,194.35612153116568,60.86437617366802,0.2145748987854251
2023,1,16.0,PER,VER,198.33024123512942,60.18915908079063,0.21052631578947367,197.24652363424593,62.40232652765929,0.20215633423180593
2023,1,17.0,PER,VER,196.4815699812583,60.16267885194127,0.2129120879120879,190.66548214323677,61.07745319312337,0.23614775725593667
2023,1,3.0,VER,LEC,196.2021301732918,64.05118780357171,0.20505992010652463,197.61315277979497,61.624062114062006,0.1903485254691689
2023,1,4.0,VER,LEC,195.08320709404384,64.8472961205575,0.1906005221932115,197.7113953266973,62.487376393590836,0.19235836627140976
2023,1,5.0,VER,LEC,197.4495257023259,66.55353143837702,0.20671140939597316,197.172208098761,61.500809115208064,0.19838056680161945
2023,1,6.0,VER,LEC,195.40820025157072,65.43959019975541,0.18982118294360384,197.69601552877901,61.44380850081587,0.20110192837465565
2023,1,7.0,VER,LEC,195.5859065904442,66.91441370128256,0.18614130434782608,197.6389550633337,61.07149829278059,0.19863013698630136
2023,1,8.0,VER,LEC,195.4141723907479,66.24436467978494,0.19973544973544974,196.5817765850401,61.40360338384823,0.18958611481975968
2023,1,9.0,VER,LEC,194.89047238227815,66.47045502429931,0.17768595041322313,198.03111508462655,62.19607243984573,0.20388349514563106
2023,1,10.0,VER,LEC,192.55730815810023,65.7168647142609,0.19093406593406592,198.02219639754495,61.861722887191675,0.18930041152263374
2023,1,11.0,VER,LEC,194.29064264411582,64.79042261581802,0.20948616600790515,194.3722112749312,59.77729563325775,0.20505992010652463
2023,1,12.0,VER,LEC,194.82901806635098,64.15069619868889,0.2101740294511379,196.35488860430326,61.4810824608,0.19594594594594594
2023,1,18.0,VER,LEC,196.7816468026844,65.31785302116495,0.21381142098273573,196.9236325397004,59.271679883635926,0.216
2023,1,19.0,VER,LEC,197.50694275574702,65.1731742927261,0.1875,198.0894826849905,60.17562256654236,0.20380434782608695
2023,1,20.0,VER,LEC,198.90254404417817,66.37861410474783,0.20027063599458728,197.14915743596785,59.96557078291564,0.2127371273712737
2023,1,21.0,VER,LEC,196.6143374301275,66.07256147862249,0.2047872340425532,198.41813080611004,60.26450741556253,0.20822281167108753
2023,1,13.0,VER,PER,196.34218588780595,61.23019717940761,0.2154255319148936,197.6940011391592,62.568337835837674,0.1959731543624161
2023,1,14.0,VER,PER,195.3433697175602,61.44412893999669,0.21145975443383355,191.2443054841066,58.01517284563792,0.22148541114058357
2023,1,26.0,VER,PER,197.49246501878844,60.72232714355027,0.20708446866485014,198.17994974826485,61.039394198404885,0.20272108843537415
2023,1,27.0,VER,PER,196.5516405266851,59.86311431736845,0.20107962213225372,196.788952348022,60.390034819052005,0.20675675675675675
2023,1,28.0,VER,PER,199.66020396268362,62.54389547536665,0.20273972602739726,199.15924775539997,61.27304835941292,0.18741450068399454
2023,1,29.0,VER,PER,198.20541440449108,60.703794112775164,0.21621621621621623,198.03729302752487,60.18773424344749,0.2096128170894526
2023,1,30.0,VER,PER,196.4280532465298,61.34402694853895,0.19359145527369825,197.4462072318257,61.038665456647166,0.2
2023,1,31.0,VER,PER,197.40116595561196,60.92485946722945,0.21390374331550802,198.65133935887627,62.570853421898754,0.2018970189701897
2023,1,32.0,VER,PER,198.99822516293898,61.49779305304352,0.20433017591339647,197.70965091475557,61.372305915649854,0.2080536912751678
2023,1,33.0,VER,PER,196.64920449778475,61.21124698820607,0.21696801112656466,196.0425041600104,61.22589019937594,0.2086230876216968
2023,1,34.0,VER,PER,191.97054261555868,61.37759828926913,0.21761658031088082,197.28882905195164,61.325882694981324,0.1940700808625337
2023,1,35.0,VER,PER,162.73250030090665,61.33987165898821,0.21388577827547592,197.4508441500569,61.66621911697407,0.20463847203274216
2023,1,36.0,VER,PER,201.96582345395828,60.18547689716969,0.21262002743484226,190.71350522093934,58.91329414354553,0.21596858638743455
2023,1,37.0,VER,PER,200.36129496684012,60.1081365176079,0.1975642760487145,164.34372454284275,56.12561558893449,0.2111111111111111
2023,1,38.0,VER,PER,200.5785230264814,59.877973423299515,0.20930232558139536,200.2944541968207,61.94722865528011,0.19918144611186903
2023,1,39.0,VER,PER,200.60965036128408,60.656102569350615,0.20914127423822715,203.15777779202145,60.59855644016754,0.22283356258596973
2023,1,40.0,VER,PER,199.24780430550433,58.20967509645574,0.21322537112010798,202.201940712455,60.11780299653631,0.20516304347826086
2023,1,43.0,VER,PER,201.00804068551432,61.290781405164445,0.2110344827586207,201.4861591336217,61.1922344103288,0.2033195020746888
2023,1,44.0,VER,PER,200.30020505188213,60.041601187159614,0.218707015130674,201.8589543764406,61.854015505216275,0.19421487603305784
2023,1,45.0,VER,PER,199.77503681671604,58.76987094837709,0.21145975443383355,199.4295407213622,61.6924976418952,0.19808743169398907
2023,1,46.0,VER,PER,198.2868929299618,59.07189335331212,0.21428571428571427,199.78808004699772,62.06912372749596,0.18627450980392157
2023,1,47.0,VER,PER,200.69634242156494,61.15196757826175,0.20625889046941678,198.91031589541637,59.64870241769449,0.18376068376068377
2023,1,48.0,VER,PER,200.47497711898436,60.69860046180867,0.2125,198.4187630927503,59.89816351176187,0.20473537604456823
2023,1,49.0,VER,PER,200.49783372194574,61.04720904977528,0.2106703146374829,198.4689023882071,59.33202930398371,0.20027247956403268
2023,1,50.0,VER,PER,199.72767989523416,60.079017039013635,0.2078804347826087,197.70143128024947,60.24159819490731,0.17349726775956284
2023,1,51.0,VER,PER,199.2812406356346,60.68584766270821,0.2173314993122421,198.06258473209007,60.387171140036905,0.1936813186813187
2023,1,52.0,VER,PER,197.6276986266533,61.547276815754785,0.21487603305785125,198.61915646356306,60.229768264923756,0.1813186813186813
2023,1,53.0,VER,PER,197.23856287862822,59.50672232862392,0.21448087431693988,199.25983613374171,59.07636330691782,0.1813186813186813
2023,1,54.0,VER,PER,198.00382858545976,60.730934992605704,0.2216142270861833,199.7173641230523,59.95481686829785,0.1991701244813278
2023,1,55.0,VER,PER,198.56802630380048,61.78315000789319,0.23324396782841822,201.5636370026039,60.790378499722905,0.18528610354223432
2023,1,56.0,VER,PER,200.9938636013289,63.6035659318838,0.21109607577807848,198.11777687628665,59.299532516706456,0.1952191235059761
2023,1,57.0,VER,PER,200.435642955965,61.270393450205766,0.2182061579651941,200.74813982647615,61.50521918927204,0.20350404312668463
2023,2,1.0,ALO,PER,216.23707966062656,67.43647686560315,0.14763231197771587,217.041908762943,76.36354416506822,0.11204481792717087
2023,2,2.0,ALO,PER,228.51001942030692,70.82218254066666,0.16355810616929697,228.96963531829877,78.66943477717855,0.1138328530259366
2023,2,3.0,ALO,PER,232.253669746156,70.14028060483665,0.16,230.85003681373024,77.62435998104962,0.1475177304964539
2023,2,4.0,PER,ALO,224.6756881016192,73.28381795513769,0.15007012622720897,227.782356097667,70.68238812465033,0.16572237960339944
2023,2,5.0,PER,ALO,232.63433131788355,76.67709861294317,0.12278308321964529,232.48300988431077,72.22611374419014,0.14188267394270124
2023,2,6.0,PER,ALO,230.86361808761689,75.9723232495955,0.14285714285714285,231.3950480170396,72.07475257753177,0.1485148514851485
2023,2,7.0,PER,ALO,232.10845015225217,75.7443492940491,0.13629842180774748,232.62888975197285,72.17179740500556,0.15683453237410072
2023,2,8.0,PER,ALO,234.15726609217378,76.2212517406253,0.14066852367688024,233.89080497904087,73.29614788694714,0.14027777777777778
2023,2,9.0,PER,ALO,232.87791540914174,77.28280017688868,0.11898016997167139,234.3285990447807,75.04584465447431,0.1377840909090909
2023,2,10.0,PER,ALO,231.96002102469686,76.41515523576948,0.1265474552957359,233.5117612484854,74.04891584611936,0.13055555555555556
2023,2,11.0,PER,ALO,230.80580551238543,77.406072149677,0.13333333333333333,234.47545829286142,74.57020142025783,0.15351506456241032
2023,2,12.0,PER,ALO,231.7004245861199,77.40593630533499,0.12889518413597734,233.362720885497,74.23031811433042,0.1346704871060172
2023,2,13.0,PER,ALO,232.39902544149913,77.44338206175851,0.11805555555555555,233.98153723598662,73.52192812336844,0.14127423822714683
2023,2,14.0,PER,ALO,231.40521477092247,77.18573024532925,0.1272475795297372,232.78189469554218,73.45535507842403,0.1564245810055866
2023,2,15.0,PER,ALO,232.44386143617896,77.24395456805233,0.13783403656821377,232.09984210987494,73.14576878627884,0.15083798882681565
2023,2,25.0,PER,VER,237.43358975489824,74.36157321232592,0.1329639889196676,235.5042609940158,72.60469459190544,0.13991769547325103
2023,2,26.0,PER,VER,235.95628619264255,75.35408570150231,0.1458625525946704,237.90929148802334,75.5615662798661,0.1424581005586592
2023,2,27.0,PER,VER,238.2001532468678,76.1623755821799,0.12305516265912306,237.3948913901733,75.66288269329795,0.13247863247863248
2023,2,28.0,PER,VER,237.63401468712115,74.7115228746879,0.13566433566433567,236.938093948159,75.80106676758668,0.14444444444444443
2023,2,29.0,PER,VER,236.2762952696001,74.25579187992408,0.15362731152204837,237.98238517380594,76.67445759329756,0.12073863636363637
2023,2,30.0,PER,VER,236.12923096753417,73.96430055459858,0.14365411436541142,236.83192819866707,77.6452848049015,0.12324929971988796
2023,2,31.0,PER,VER,238.5187044348437,74.44650686874357,0.15482954545454544,237.00088309988442,75.36819446205293,0.13086770981507823
2023,2,32.0,PER,VER,238.63958595540717,75.66295606750202,0.14040114613180515,237.9608269263551,75.91549900380878,0.1346704871060172
2023,2,33.0,PER,VER,236.77611619121743,74.00458013060795,0.14730878186968838,236.31924754604935,75.0776943900376,0.14366197183098592
2023,2,34.0,PER,VER,237.62392976405354,75.18950087407873,0.1375886524822695,238.3893524849643,76.07992770342936,0.11205673758865248
2023,2,35.0,PER,VER,237.73331910112677,75.75103346799648,0.15527065527065528,235.58428744713945,76.21576859590928,0.13135593220338984
2023,2,36.0,PER,VER,237.0810294309414,75.1949987499576,0.14835948644793154,238.3078456447861,76.67721583997745,0.13753581661891118
2023,2,37.0,PER,VER,237.3462940068193,74.48953923273956,0.1514726507713885,237.147738232804,76.13489478444056,0.11657303370786516
2023,2,38.0,PER,VER,235.8227644496549,73.35617180465385,0.1591549295774648,239.40250411753067,77.09565340564549,0.12570621468926554
2023,2,39.0,PER,VER,236.2437656746813,73.4884494140284,0.1473533619456366,236.26815158702635,74.34759366613288,0.1384180790960452
2023,2,40.0,PER,VER,236.99768839645765,72.82675718672992,0.15142857142857144,238.1772606622688,74.6546401232737,0.14595375722543352
2023,2,41.0,PER,VER,237.5675458262482,71.48789809159936,0.13764044943820225,237.79090924075467,73.56205134366948,0.14008321775312066
2023,2,42.0,PER,VER,237.65486596772888,73.03376926647407,0.16326530612244897,235.96533676816713,75.54277854991338,0.13609467455621302
2023,2,43.0,PER,VER,237.8321123015568,73.66698316028022,0.14929577464788732,237.23574386052857,75.50337513507834,0.13692946058091288
2023,2,44.0,PER,VER,235.31881141646235,71.95935353823552,0.15471167369901548,238.0999959332798,76.44282966276108,0.14820143884892087
2023,2,45.0,PER,VER,234.9645334219653,71.38832229335462,0.15211267605633802,238.44531803829418,75.71235621123627,0.14245014245014245
2023,2,46.0,PER,VER,236.9670594217884,72.10704777326721,0.13513513513513514,237.22429909209703,72.71182486806505,0.14204545454545456
2023,2,47.0,PER,VER,235.5181663598281,71.18584045499522,0.1339031339031339,236.28730754120954,74.16839434482874,0.14285714285714285
2023,2,48.0,PER,VER,236.30390176930732,71.82938712854347,0.14,234.79421723618702,71.66056084232702,0.1501416430594901
2023,2,49.0,PER,VER,232.2457325781554,69.80652458843397,0.14265927977839335,236.26384701338006,72.86023134286684,0.1323943661971831
2023,2,50.0,PER,VER,238.16764033497992,75.31136423577478,0.1601123595505618,234.29555653768517,70.82284196441313,0.14522821576763487
2023,3,10.0,HAM,VER,215.35727091796335,70.96362702135319,0.1849112426035503,152.92439517443214,56.693524339985416,0.1731374606505771
2023,3,11.0,HAM,VER,226.12973779549873,73.61600637629003,0.1588785046728972,226.19008472279026,77.58833474658329,0.11975116640746501
2023,3,4.0,RUS,HAM,226.5951872853917,79.31881733396881,0.15600624024961,227.71905381301463,80.08177565366994,0.1453125
2023,3,5.0,RUS,HAM,225.66153508802762,76.22006941643886,0.1828125,226.47148500477073,79.01794592490961,0.12852664576802508
2023,3,6.0,RUS,HAM,225.86925013480308,77.66182825630777,0.16352201257861634,227.0111990160331,78.21979916134758,0.16588419405320814
2023,3,12.0,VER,HAM,223.0574143847702,74.88537929580711,0.1482084690553746,229.70799801523432,74.7065054751664,0.16806722689075632
2023,3,13.0,VER,HAM,226.22435655783949,73.91807962787561,0.15748031496062992,225.93853701411973,71.67508417803855,0.1478537360890302
2023,3,14.0,VER,HAM,228.11076900689824,76.11826286270338,0.16113744075829384,227.68861792224544,72.03784107439898,0.1592356687898089
2023,3,15.0,VER,HAM,226.59829356308063,77.07158612004943,0.12755905511811025,227.32526662250666,72.84371312801585,0.16062992125984252
2023,3,16.0,VER,HAM,227.01923051972622,77.7327974244564,0.16043613707165108,227.43836221056677,72.6274639316818,0.14511041009463724
2023,3,17.0,VER,HAM,227.74684528664693,79.58876597363147,0.1352253756260434,228.28925167995004,74.12956928694452,0.15359477124183007
2023,3,20.0,VER,HAM,229.2731703862143,77.67326080856174,0.15409309791332262,228.4350189733261,75.10931885915542,0.14696485623003194
2023,3,21.0,VER,HAM,226.27118059229545,74.9317776708067,0.15615141955835962,228.61324240724096,75.49940570486095,0.1337579617834395
2023,3,22.0,VER,HAM,228.08206070541445,75.23793037332393,0.13385826771653545,228.24154778468065,73.54899323772263,0.14873417721518986
2023,3,23.0,VER,HAM,227.52266798375757,74.8018655807409,0.1550632911392405,228.69540832709103,73.1314577449706,0.1424
2023,3,24.0,VER,HAM,227.82220433633165,75.02087909399934,0.13924050632911392,230.06652958247187,75.76021615495748,0.1382636655948553
2023,3,25.0,VER,HAM,228.6410916849077,75.39591808874717,0.12559618441971382,228.30345624014987,73.83727109440616,0.14376996805111822
2023,3,26.0,VER,HAM,227.5099698545573,73.49651526143376,0.1396103896103896,227.55921020230736,74.29564042038307,0.15284552845528454
2023,3,27.0,VER,HAM,231.45463401390873,76.20371061406078,0.12872841444270017,230.04402961469864,74.78174891516544,0.14353312302839116
2023,3,28.0,VER,HAM,229.36026870192615,75.20403527266865,0.1375,229.14611822703867,74.33968257901417,0.14774494556765164
2023,3,29.0,VER,HAM,228.97270587256747,76.53741695309888,0.12082670906200318,231.10492842665295,74.51907307711554,0.14518760195758565
2023,3,30.0,VER,HAM,228.0207978358809,75.07252406968792,0.12238325281803543,229.6683301942513,73.7806346241276,0.15629984051036683
2023,3,31.0,VER,HAM,228.44604723239553,77.18840795956905,0.12540192926045016,229.26103695142604,73.84131307026072,0.15772357723577235
2023,3,32.0,VER,HAM,227.20847935886889,76.2270565355961,0.1347068145800317,230.52501862898364,73.94661485759698,0.15847860538827258
2023,3,33.0,VER,HAM,231.374379324444,78.65401202849624,0.12841091492776885,229.81252726535564,74.01642507738785,0.1472
2023,3,34.0,VER,HAM,228.78558732451083,76.6630263992819,0.12214983713355049,229.61003855085983,74.70489750755776,0.14098360655737704
2023,3,35.0,VER,HAM,230.1430052145814,77.29650136521576,0.12682926829268293,230.05665923331668,75.21286412033068,0.15196078431372548
2023,3,36.0,VER,HAM,229.90083094276574,76.7653301255131,0.13592233009708737,229.99983823900703,74.53456188203933,0.14376996805111822
2023,3,37.0,VER,HAM,231.09545918769612,78.73716972448715,0.13354531001589826,231.20408669756443,75.17169076670048,0.15883306320907617
2023,3,38.0,VER,HAM,231.05216449248164,78.75152248126697,0.1348314606741573,232.63557947172276,76.39228309900273,0.13344051446945338
2023,3,39.0,VER,HAM,232.13594257076693,78.16081214765829,0.1362179487179487,230.9364040791717,75.0628526270931,0.15930599369085174
2023,3,40.0,VER,HAM,231.6237182008042,77.74106763917155,0.1291866028708134,232.61575528529542,77.15985746342581,0.14146341463414633
2023,3,41.0,VER,HAM,233.1638595020387,78.45834513674866,0.09443507588532883,233.38519113563262,75.69950942257391,0.12647554806070826
2023,3,42.0,VER,HAM,232.95044482028425,77.6597395206862,0.13628899835796388,230.77302054369622,76.29026514874981,0.1342062193126023
2023,3,43.0,VER,HAM,230.99477570210382,77.04206910776438,0.14893617021276595,232.7340969543726,75.85284147894897,0.13911620294599017
2023,3,44.0,VER,HAM,232.87211624067726,78.29133218521369,0.12274959083469722,233.00556852864403,76.7684899154554,0.15171288743882544
2023,3,45.0,VER,HAM,231.17524472082977,78.57298434389402,0.13990461049284578,234.068173273324,77.11147249336784,0.13614262560777957
2023,3,46.0,VER,HAM,232.50489389831893,80.22893748941794,0.11345218800648298,232.05100009915304,75.93196183476852,0.13141025641025642
2023,3,47.0,VER,HAM,234.11690883221132,80.63732631004258,0.12396694214876033,224.56454489496272,74.08649555603523,0.1456
2023,3,48.0,VER,HAM,232.52103082727456,79.6017502746725,0.11400651465798045,232.0520980716893,75.90531602623456,0.1470113085621971
2023,3,49.0,VER,HAM,234.78041855387767,81.33120335861746,0.12006578947368421,232.87028746528978,76.80808543485851,0.12706270627062707
2023,3,50.0,VER,HAM,232.03481421602976,79.06739668011728,0.1272430668841762,233.3684842582832,75.30070664961528,0.1485148514851485
2023,3,51.0,VER,HAM,233.7800402129559,80.068169180294,0.129783693843594,232.46873125919865,75.84807570226813,0.13432835820895522
2023,3,52.0,VER,HAM,233.77097819898896,79.46636470042222,0.12866449511400652,233.99260750725176,76.39445355141638,0.12929623567921442
2023,4,2.0,LEC,VER,200.04591495652303,63.64814344788448,0.21749408983451538,200.70987655148616,68.68356384827868,0.20759193357058126
2023,4,14.0,PER,VER,199.00325566070535,62.6639799026143,0.23921085080147966,200.8321985469771,66.20112242125558,0.21766169154228857
2023,4,15.0,PER,VER,201.9454293252152,63.652578999459415,0.2284325637910085,202.00191755920656,67.13128147239912,0.18856447688564476
2023,4,16.0,PER,VER,203.28968294391768,64.44401928689692,0.2206060606060606,204.04854485874543,67.58352134614029,0.18984280532043532
2023,4,18.0,PER,VER,201.4275589109221,63.711860493046586,0.22962962962962963,201.3817561398786,67.14846774502759,0.1960542540073983
2023,4,19.0,PER,VER,202.62815975262063,64.6110464765409,0.2157829839704069,202.64120557446623,66.68303011260726,0.22153465346534654
2023,4,20.0,PER,VER,200.65143812213816,64.22573091795633,0.21798029556650247,199.84678903531446,66.73572721870602,0.21253071253071254
2023,4,21.0,PER,VER,202.77354317884004,64.19588067197618,0.22632226322263221,202.82189243933612,65.92760364776967,0.2029520295202952
2023,4,22.0,PER,VER,204.60168533084698,64.87795850763561,0.21614906832298136,204.4545794695925,65.92331855163933,0.20672478206724781
2023,4,23.0,PER,VER,202.8065827937779,65.36192320467954,0.20775969962453067,203.81619693888442,66.39481130073209,0.1939924906132666
2023,4,24.0,PER,VER,204.5932232273142,65.08537644769152,0.23308270676691728,204.0566917180684,65.49480411135777,0.21375
2023,4,25.0,PER,VER,203.33887343052032,64.82206689479285,0.2157829839704069,203.1679391677562,64.96050903479555,0.19876543209876543
2023,4,26.0,PER,VER,201.83691157607456,65.0960642315986,0.20398009950248755,203.79856047117227,65.66570172557525,0.18952618453865336
2023,4,27.0,PER,VER,202.68142344953455,65.16246896920958,0.22560975609756098,202.91432068476098,64.82115620292197,0.19123020706455543
2023,4,28.0,PER,VER,202.59019303127275,63.822995325562204,0.21776155717761558,201.56064861620771,63.66732255558357,0.20609756097560974
2023,4,29.0,PER,VER,201.74916727079736,63.53628609096058,0.22540473225404734,202.764749553181,65.50221522995733,0.20248447204968945
2023,4,30.0,PER,VER,202.18979173781327,64.22643348515786,0.21481481481481482,199.57532979944406,63.506830372334974,0.3495630461922597
2023,4,31.0,PER,VER,203.38973451982164,64.4309646131469,0.21173469387755103,202.87305832026723,65.50451625992868,0.20483460559796438
2023,4,32.0,PER,VER,201.83461970435167,65.59449406814687,0.21079691516709512,203.94203478250887,65.79917076256544,0.19820971867007672
2023,4,33.0,PER,VER,203.7143769980423,64.8014251751367,0.21348314606741572,202.61769877363804,66.49585561732624,0.17358490566037735
2023,4,34.0,PER,VER,202.61674781970436,65.3704293877777,0.21518987341772153,202.54567273063475,64.2245607699938,0.1952141057934509
2023,4,35.0,PER,VER,203.5789542905239,63.845134471048375,0.22761194029850745,203.54726149634337,65.96487397799844,0.1875
2023,4,36.0,PER,VER,203.2967263377407,65.48514976704621,0.21046077210460773,203.55682458612955,64.71938341363425,0.19602977667493796
2023,4,37.0,PER,VER,202.2283442225818,65.2293729537845,0.20506329113924052,204.27803077536322,65.45178703426195,0.19260204081632654
2023,4,38.0,PER,VER,201.67423538109892,64.58083996892915,0.19875776397515527,203.45701335088063,65.42178480760354,0.1902377972465582
2023,4,39.0,PER,VER,201.01787850585131,65.46787163706459,0.20535714285714285,204.4798618400013,65.50858546829443,0.20126582278481012
2023,4,40.0,PER,VER,203.1423367321685,64.9382759350479,0.21231155778894473,201.83395202016843,65.64597137014783,0.1972187104930468
2023,4,41.0,PER,VER,202.07994131176568,65.92424186292592,0.2186335403726708,203.4413349020251,65.23935308817946,0.18472906403940886
2023,4,42.0,PER,VER,203.99616749718368,66.4096577918956,0.21393034825870647,202.60539315650638,65.33808620705453,0.2119700748129676
2023,4,43.0,PER,VER,204.5702284961739,65.62689900418391,0.21635220125786164,204.43910297732336,66.67025354841827,0.2037735849056604
2023,4,44.0,PER,VER,201.37078887964958,65.4077729134725,0.22069825436408977,204.28837354020388,68.14208206714146,0.185785536159601
2023,4,45.0,PER,VER,203.24262693853274,64.80922168344033,0.22651222651222652,204.0875291531658,69.13782863765391,0.18051948051948052
2023,4,46.0,PER,VER,204.35374173202652,65.69780982560519,0.21419676214196762,204.5888610737791,68.55820938094823,0.18352059925093633
2023,4,47.0,PER,VER,204.15518452798207,66.58688653632628,0.21192893401015228,202.99043910232544,66.05721656647346,0.2005044136191677
2023,4,48.0,PER,VER,202.8137138663055,66.12957317752074,0.21046077210460773,203.48382107188874,66.89265076490554,0.20638820638820637
2023,4,50.0,PER,VER,204.66247614087615,66.59288439642309,0.21761658031088082,202.65306932234196,66.36083235558077,0.20284237726098192
2023,4,51.0,PER,VER,204.526960951579,67.25788178154015,0.2052896725440806,203.26365849673402,65.57173361270539,0.21875
2023,4,3.0,VER,LEC,199.3814834032414,67.16678748767848,0.21621621621621623,199.76710338540082,62.871962119088955,0.2222222222222222
2023,4,4.0,VER,LEC,200.15760737351494,67.62228964371,0.23391089108910892,201.18051226900744,64.6979423394345,0.2231920199501247
2023,4,5.0,VER,LEC,196.51662046523822,66.48627550407207,0.23401688781664656,196.6064400088661,62.61276000713792,0.23309178743961353
